table_idx,class,mangled,demangled,rva_1.0.65,match_status,rva_1.0.68,size_1.0.68,offset_into_fn
0,AABB2D,?_CONSTRUCTOR@AABB2D@@QEAAPEAV1@AEBVVector4@Ogre@@@Z,,0x8F3760,NEAR,0x8F3790,200,48
1,AABB2D,?_CONSTRUCTOR@AABB2D@@QEAAPEAV1@XZ,,0xA1C880,NEAR,0xA1C750,122,-304
2056,FactionUniqueSquadManager,?getGUIData@FactionUniqueSquadManager@@QEAAXPEAVDatapanelGUI@@H@Z,"FactionUniqueSquadManager::getGUIData(class DatapanelGUI *, int);",0x2DF360,INSIDE,0x2DF0C0,722,672
2057,FactionUniqueSquadManager,?endOfUniqueSquad@FactionUniqueSquadManager@@QEAAXPEAVUniquePlatoon@@@Z,FactionUniqueSquadManager::endOfUniqueSquad(class UniquePlatoon *);,0x2DE970,BINDIFF_EXACT,0x2DE9B0,1690,64
2058,FactionUniqueSquadManager,?getExistingSquadsFor@FactionUniqueSquadManager@@QEAAPEAVUniqueSpawnData@1@PEAVGameData@@@Z,FactionUniqueSquadManager::getExistingSquadsFor(class GameData *);,0x2E04F0,RESOLVED,0x2E0380,11,-368
2059,FactionUniqueSquadManager,?spawnNewUniqueSquad@FactionUniqueSquadManager@@QEAAPEAVUniquePlatoon@@PEAVGameData@@@Z,FactionUniqueSquadManager::spawnNewUniqueSquad(class GameData *);,0x2DD620,BINDIFF_EXACT,0x2DD660,19,64
2060,FactionUniqueSquadManager_UniqueSpawnData,?_CONSTRUCTOR@UniqueSpawnData@FactionUniqueSquadManager@@QEAAPEAV12@PEAVGameData@@H@Z,,0x2E07E0,BINDIFF_EXACT,0x2E0820,77,64
2061,FactionUniqueSquadManager_UniqueSpawnData,?currentNumber@UniqueSpawnData@FactionUniqueSquadManager@@QEBAHXZ,FactionUniqueSquadManager::UniqueSpawnData::currentNumber();,0x2E04E0,NEAR,0x2E0450,139,-144
2062,FactionUniqueSquadManager_UniqueSpawnData,?_DESTRUCTOR@UniqueSpawnData@FactionUniqueSquadManager@@QEAAXXZ,,0x2E0530,BINDIFF_EXACT,0x2E0620,51,240
2063,FactionWarMgr,?_CONSTRUCTOR@FactionWarMgr@@QEAAPEAV1@PEAVFaction@@@Z,,0x80F430,BINDIFF_EXACT,0x80FFE0,5,2992
2064,FactionWarMgr,?_DESTRUCTOR@FactionWarMgr@@QEAAXXZ,,0x810DD0,BINDIFF_EXACT,0x811980,172,2992
2065,FactionWarMgr,?reset@FactionWarMgr@@QEAAXXZ,FactionWarMgr::reset();,0x9C30C0,BINDIFF_EXACT,0x9C3F90,1012,3792
2066,FactionWarMgr,?save@FactionWarMgr@@QEAAXPEAVGameData@@@Z,FactionWarMgr::save(class GameData *);,0x9C59C0,BINDIFF_GOOD,0x9C6890,900,3792
2067,FactionWarMgr,?load@FactionWarMgr@@QEAAXPEAVGameData@@@Z,FactionWarMgr::load(class GameData *);,0x9C8EF0,BINDIFF_EXACT,0x9C9DC0,1691,3792
2068,FactionWarMgr,?removePlatoon@FactionWarMgr@@QEAAXPEAVPlatoon@@@Z,FactionWarMgr::removePlatoon(class Platoon *);,0x6BBCB0,BINDIFF_EXACT,0x6BC000,119,848
2069,FactionWarMgr,?addPlatoon@FactionWarMgr@@QEAAXPEAVPlatoon@@@Z,FactionWarMgr::addPlatoon(class Platoon *);,0x9C35A0,BINDIFF_EXACT,0x9C4470,82,3792
2070,FactionWarMgr,?getGUIData@FactionWarMgr@@QEAAXPEAVDatapanelGUI@@H_N@Z,"FactionWarMgr::getGUIData(class DatapanelGUI *, int, bool);",0x7ABE20,BINDIFF_EXACT,0x7AC9C0,4986,2976
2071,FactionWarMgr,?areAnyHostileCampaignsRunning@FactionWarMgr@@QEAA_N_N@Z,FactionWarMgr::areAnyHostileCampaignsRunning(bool);,0x7927A0,BINDIFF_EXACT,0x793340,112,2976
2072,FactionWarMgr,?endCampaign@FactionWarMgr@@QEAAXPEAVCampaignInstance@@@Z,FactionWarMgr::endCampaign(class CampaignInstance *);,0x9D1790,BINDIFF_EXACT,0x9D2660,40,3792
2073,FactionWarMgr,?getAllTheForces@FactionWarMgr@@QEAAXPEAVRootObjectBase@@PEAVCampaignInstance@@@Z,"FactionWarMgr::getAllTheForces(class RootObjectBase *, class CampaignInstance *);",0x9C4170,BINDIFF_EXACT,0x9C5040,641,3792
2074,FactionWarMgr,?_generateForcesForTown@FactionWarMgr@@QEAAXPEAVTownBase@@PEAVCampaignInstance@@@Z,"FactionWarMgr::_generateForcesForTown(class TownBase *, class CampaignInstance *);",0x9C3280,BINDIFF_EXACT,0x9C4150,1012,3792
2075,FactionWarMgr,?canGenerateThisManyForces@FactionWarMgr@@QEAA_NH@Z,FactionWarMgr::canGenerateThisManyForces(int);,0x9C2FB0,BINDIFF_EXACT,0x9C3E80,1012,3792
2076,FactionWarMgr,?periodicUpdate@FactionWarMgr@@QEAAXXZ,FactionWarMgr::periodicUpdate();,0x9CA440,BINDIFF_EXACT,0x9CB310,3594,3792
2077,FactionWarMgr,?debugButton@FactionWarMgr@@QEAAXXZ,FactionWarMgr::debugButton();,0x9C2870,NEAR,0x9C28D0,231,96
2078,FactionWarMgr,?triggerCampaign@FactionWarMgr@@QEAAPEAVCampaignInstance@@PEAVRootObjectBase@@PEAVCampaignData@@PEAVTownBase@@@Z,"FactionWarMgr::triggerCampaign(class RootObjectBase *, class CampaignData *, class TownBase *);",0x9C8960,BINDIFF_EXACT,0x9C9830,3459,3792
2079,FactionWarMgr,?triggerCampaign@FactionWarMgr@@QEAAXPEAVRootObjectBase@@PEAVGameData@@MMPEAVTownBase@@_NPEAVFaction@@@Z,"FactionWarMgr::triggerCampaign(class RootObjectBase *, class GameData *, float, float, class TownBase *, bool, class Faction *);",0x9C8540,BINDIFF_EXACT,0x9C9410,3459,3792
2080,FactionWarMgr,?triggerCampaign@FactionWarMgr@@QEAAXAEBV?$FitnessSelector@PEAVCampaignTriggerData@@@@PEAVRootObjectBase@@PEAVTownBase@@_NPEAVFaction@@@Z,"FactionWarMgr::triggerCampaign(const class FitnessSelector<CampaignTriggerData *> &, class RootObjectBase *, class TownBase *, bool, class Faction *);",0x9CACD0,BINDIFF_EXACT,0x9CBBA0,1838,3792
2081,FactionWarMgr,?getCurrentCampaign@FactionWarMgr@@QEAAPEAVCampaignInstance@@PEAVPlatoon@@@Z,FactionWarMgr::getCurrentCampaign(class Platoon *);,0x2834C0,BINDIFF_EXACT,0x283500,225,64
2082,FactionWarMgr,?getAITarget@FactionWarMgr@@QEAA?AVhand@@PEAVPlatoon@@@Z,FactionWarMgr::getAITarget(class Platoon *);,0x2835E0,BINDIFF_EXACT,0x283620,225,64
2083,FactionWarMgr,?getMyUnloadedAI@FactionWarMgr@@QEAA?AW4UnloadedPlatoonJob@@PEAVPlatoon@@@Z,FactionWarMgr::getMyUnloadedAI(class Platoon *);,0x9C3BF0,BINDIFF_EXACT,0x9C4AC0,109,3792
2084,FactionWarMgr,?isBiomeHomeTerritory@FactionWarMgr@@QEAA_NPEAVAreaBiomeGroup@@@Z,FactionWarMgr::isBiomeHomeTerritory(class AreaBiomeGroup *);,0x9C2C60,BINDIFF_EXACT,0x9C3B30,238,3792
2085,FactionWarMgr,?getNearestTown@FactionWarMgr@@QEAAPEAVTownBase@@AEBVVector3@Ogre@@@Z,FactionWarMgr::getNearestTown(const class Ogre::Vector3 &);,0x9C2E00,BINDIFF_EXACT,0x9C3CD0,406,3792
2086,FactionWarMgr,?getTownsInBiome@FactionWarMgr@@QEAAXAEAV?$lektor@PEAVTownBase@@@@PEAVAreaBiomeGroup@@@Z,"FactionWarMgr::getTownsInBiome(class lektor<TownBase *> &, class AreaBiomeGroup *);",0x9C2D60,BINDIFF_EXACT,0x9C3C30,406,3792
2087,FactionWarMgr,?getMyTownsWithEnoughFreePopulation@FactionWarMgr@@QEAAXAEAV?$lektor@PEAVTownBase@@@@H@Z,"FactionWarMgr::getMyTownsWithEnoughFreePopulation(class lektor<TownBase *> &, int);",0x9C2EF0,BINDIFF_EXACT,0x9C3DC0,1012,3792
2088,FactionWarMgr,?getActiveCampaign@FactionWarMgr@@QEAAPEAVCampaignInstance@@H@Z,FactionWarMgr::getActiveCampaign(int);,0x9C2CA0,NEAR,0x9C2CB0,406,16
2089,FactionWarMgr,?setup@FactionWarMgr@@QEAAXXZ,FactionWarMgr::setup();,0x9C9D00,BINDIFF_EXACT,0x9CABD0,1416,3792
2090,FactionWarMgr,?_createCampaignData@FactionWarMgr@@QEAAPEAVCampaignData@@PEAVGameData@@@Z,FactionWarMgr::_createCampaignData(class GameData *);,0x9C83B0,BINDIFF_EXACT,0x9C9280,3459,3792
2091,FactionWarMgr_CampaignRequest,?_CONSTRUCTOR@CampaignRequest@FactionWarMgr@@QEAAPEAV12@XZ,,0x9C27F0,INSIDE,0x9C2580,669,624
2092,FactionWarMgr_CampaignRequest,?tryToChangeTarget@CampaignRequest@FactionWarMgr@@QEAA_NXZ,FactionWarMgr::CampaignRequest::tryToChangeTarget();,0x9C3D20,BINDIFF_EXACT,0x9C4BF0,223,3792
2093,FactoryCallbackInterface,?_CONSTRUCTOR@FactoryCallbackInterface@@QEAAPEAV1@XZ,,0x4EB390,ORDERED,0x4EC120,5,3472
2094,FarmBuilding,?_CONSTRUCTOR@FarmBuilding@@QEAAPEAV1@PEAVGameData@@AEBVVector3@Ogre@@AEBVQuaternion@4@PEAVFaction@@AEBVhand@@4PEAVLayout@@PEAVBuilding@@@Z,,0xE83E0,INSIDE,0xE82A0,364,320
2095,FarmBuilding,?_DESTRUCTOR@FarmBuilding@@QEAAXXZ,,0xE4410,VTABLE,0x3D4D8,5,-683832
2096,FarmBuilding,?_NV_createPhysical@FarmBuilding@@QEAA_NXZ,,0xE8EB0,VTABLE,0x2314B,5,-810341
2097,FarmBuilding,?_NV_destroyPhysical@FarmBuilding@@QEAAXXZ,,0xE5E60,VTABLE,0x44265,5,-662523
2098,FarmBuilding,?_NV_setVisible@FarmBuilding@@QEAAX_N@Z,,0xDEE50,VTABLE,0x2CC6E,5,-729570
2099,FarmBuilding,?_NV_update@FarmBuilding@@QEAAXXZ,,0xE5540,VTABLE,0x47587,5,-647097
2100,FarmBuilding,?_NV_needsUpdate@FarmBuilding@@QEAA_NXZ,,0xF6DB0,VTABLE,0x5E02,5,-987054
2101,FarmBuilding,?_NV_operate@FarmBuilding@@QEAAXPEAVCharacter@@M@Z,,0xE59A0,VTABLE,0x3D74E,5,-688722
2102,FarmBuilding,?_NV_isAnyInputsEmpty@FarmBuilding@@QEBA_NXZ,,0xDF240,BINDIFF_EXACT,0xDF280,309,64
2103,FarmBuilding,?_NV_isProductionFull@FarmBuilding@@QEAA_NXZ,,0xDEE90,VTABLE,0x271F1,5,-752799
2104,FarmBuilding,?_NV_howMuchPowerDoYouWantForSortingFunction@FarmBuilding@@QEBAMXZ,,0xDF2F0,BINDIFF_EXACT,0xDF330,71,64
2105,FarmBuilding,?_NV_setupMiningResourceLevel@FarmBuilding@@QEAAXXZ,,0xE8260,VTABLE,0x8ECC,5,-914324
2106,FarmBuilding,?_NV_getGUIData@FarmBuilding@@QEAAXPEAVDatapanelGUI@@H@Z,,0xE2160,VTABLE,0x34AEA,5,-710262
2107,FarmBuilding,?_NV_getGUIEfficiency@FarmBuilding@@QEAAXPEAVDatapanelGUI@@H@Z,,0xE2D10,VTABLE,0x3454F,5,-714689
2108,FarmBuilding,?_NV_getGUIWorkers@FarmBuilding@@QEAAXPEAVDatapanelGUI@@H@Z,,0xDFFE0,VTABLE,0x3BACA,5,-673046
2109,FarmBuilding,?_NV_getGUIState@FarmBuilding@@QEAAXPEAVDatapanelGUI@@H@Z,,0xE02D0,VTABLE,0x3512,5,-904638
2110,FarmBuilding,?destroyAPlant@FarmBuilding@@QEAA_NXZ,FarmBuilding::destroyAPlant();,0xE47C0,BINDIFF_EXACT,0xE4800,683,64
2111,FarmBuilding,?timeSkip@FarmBuilding@@QEAAXM_N@Z,"FarmBuilding::timeSkip(float, bool);",0xDF6A0,BINDIFF_EXACT,0xDF6E0,537,64
2112,FarmBuilding,?_updateInputs@FarmBuilding@@QEAA_NM@Z,FarmBuilding::_updateInputs(float);,0xDF480,BINDIFF_EXACT,0xDF4C0,342,64
2113,FarmBuilding,?_NV_upgrade@FarmBuilding@@QEAAXPEAVDataPanelLine@@@Z,,0xDEED0,VTABLE,0x1446B,5,-830053
2114,FarmBuilding,?_NV_downgrade@FarmBuilding@@QEAAXPEAVDataPanelLine@@@Z,,0xDEFE0,VTABLE,0x1BF0E,5,-798930
2115,FarmBuilding,?_NV_getGUIFertility@FarmBuilding@@QEAAXPEAVDatapanelGUI@@H@Z,,0xE0970,VTABLE,0x1141E,5,-849234
2116,FarmBuilding,?isCropsEdible@FarmBuilding@@QEAA_NXZ,FarmBuilding::isCropsEdible();,0x8C9200,REFINED,0x8C90E0,161,-288
2117,FarmBuilding,?eat@FarmBuilding@@QEAAXM@Z,FarmBuilding::eat(float);,0xE5E20,BINDIFF_EXACT,0xE5E60,1137,64
2118,FarmBuilding,?getYieldChancePerCrop@FarmBuilding@@SAMPEAVGameData@@PEAVAreaBiomeGroup@@MM@Z,"FarmBuilding::getYieldChancePerCrop(class GameData *, class AreaBiomeGroup *, float, float);",0xE4060,BINDIFF_EXACT,0xE40A0,695,64
2119,FarmBuilding,?getYieldChancePerCrop@FarmBuilding@@QEAAMM@Z,FarmBuilding::getYieldChancePerCrop(float);,0xDFDD0,BINDIFF_EXACT,0xDFE10,641,64
2120,FarmBuilding,?getCropMult@FarmBuilding@@QEAAMW4CropType@@@Z,FarmBuilding::getCropMult(enum CropType);,0xF53A0,RESOLVED,0xF4590,104,-3600
2121,FarmBuilding,?_NV_serialise@FarmBuilding@@QEAA?AVGameSaveState@@PEAVGameDataContainer@@PEAVGameData@@PEAVPosRotPair@@@Z,,0xE3B40,VTABLE,0x353E1,5,-714591
2122,FarmBuilding,?_NV_loadFromSerialise@FarmBuilding@@QEAAXPEAVGameSaveState@@@Z,,0xE3DA0,VTABLE,0x3EBCB,5,-676309
2123,FarmBuilding,?_NV_getDirectionMarker@FarmBuilding@@QEAA?AVVector3@Ogre@@AEBV23@@Z,,0xDF2A0,VTABLE,0x32F47,5,-705369
2124,FarmBuilding,?_NV_dontNeedWorkRightNow@FarmBuilding@@QEBA_NXZ,,0xF6DC0,EXACT,0xF6DC0,4,0
2125,FarmBuilding,?getFertilityMultiplier@FarmBuilding@@SAMMPEAVGameData@@@Z,"FarmBuilding::getFertilityMultiplier(float, class GameData *);",0xE42E0,BINDIFF_EXACT,0xE4320,634,64
2126,FarmBuilding,?setupMaterial@FarmBuilding@@QEAAXXZ,FarmBuilding::setupMaterial();,0xE7060,BINDIFF_EXACT,0xE70A0,3686,64
2127,FarmBuilding,?updateMaterial@FarmBuilding@@QEAAXXZ,FarmBuilding::updateMaterial();,0xE4500,BINDIFF_EXACT,0xE4540,229,64
2128,FarmBuilding,?updatePlantInstance@FarmBuilding@@QEAAXAEAUPlant@1@@Z,FarmBuilding::updatePlantInstance(struct FarmBuilding::Plant &);,0xDF320,BINDIFF_EXACT,0xDF360,71,64
2129,FarmBuilding,?createPlants@FarmBuilding@@QEAAXPEAVFarmBatch@1@@Z,FarmBuilding::createPlants(class FarmBuilding::FarmBatch *);,0xE61F0,BINDIFF_EXACT,0xE6230,355,64
2130,FarmBuilding,?createClickHull@FarmBuilding@@QEAAXPEAVFarmBatch@1@@Z,FarmBuilding::createClickHull(class FarmBuilding::FarmBatch *);,0xDFB40,BINDIFF_EXACT,0xDFB80,1167,64
2131,FarmBuilding,?createEntity@FarmBuilding@@QEAAXPEAVFarmBatch@1@@Z,FarmBuilding::createEntity(class FarmBuilding::FarmBatch *);,0xDF100,BINDIFF_EXACT,0xDF140,279,64
2132,FarmBuilding,?resetFarm@FarmBuilding@@QEAAXXZ,FarmBuilding::resetFarm();,0xE48A0,BINDIFF_EXACT,0xE48E0,204,64
2133,FarmBuilding_FarmBatch,?_CONSTRUCTOR@FarmBatch@FarmBuilding@@QEAAPEAV12@PEAVGameData@@@Z,,0xE7A30,BINDIFF_EXACT,0xE7A70,2504,64
2134,FarmBuilding_FarmBatch,?load@FarmBatch@FarmBuilding@@QEAAXXZ,FarmBuilding::FarmBatch::load();,0xE8BB0,BINDIFF_EXACT,0xE8BF0,1986,64
2135,FarmBuilding_FarmBatch,?meshLoaded@FarmBatch@FarmBuilding@@QEAAXV?$SharedPtr@VResource@Ogre@@@Ogre@@PEAX@Z,"FarmBuilding::FarmBatch::meshLoaded(class Ogre::SharedPtr<Ogre::Resource>, void *);",0xE6080,INSIDE,0xE5EA0,538,480
2136,FarmBuilding_FarmBatch,?createGeometry@FarmBatch@FarmBuilding@@QEAAXXZ,FarmBuilding::FarmBatch::createGeometry();,0xE49E0,BINDIFF_EXACT,0xE4A20,303,64
2137,FarmBuilding_FarmBatch,?_DESTRUCTOR@FarmBatch@FarmBuilding@@QEAAXXZ,,0xF8320,BINDIFF_EXACT,0xF8360,181,64
2138,FarmBuilding_Plant,?_CONSTRUCTOR@Plant@FarmBuilding@@QEAAPEAV12@AEBU12@@Z,,0xF1680,BINDIFF_EXACT,0xF16C0,63,64
2139,FarmBuilding_Plant,?_CONSTRUCTOR@Plant@FarmBuilding@@QEAAPEAV12@XZ,,0xEFCA0,BINDIFF_EXACT,0xEFCE0,14,64
2140,FarmBuilding_Plant,?_DESTRUCTOR@Plant@FarmBuilding@@QEAAXXZ,,0xEFD30,BINDIFF_EXACT,0x106E10,114,94432
2141,FarmBuilding_Plant,??4Plant@FarmBuilding@@QEAAAEAU01@AEBU01@@Z,FarmBuilding::Plant::operator=(const struct FarmBuilding::Plant &);,0xF01B0,BINDIFF_EXACT,0xF01F0,145,64
2142,FarmBuilding_PlantSource,?_CONSTRUCTOR@PlantSource@FarmBuilding@@QEAAPEAV12@XZ,,0xF8420,UNRESOLVED,0x0,0,0
2143,FloatingProgressBar,?_CONSTRUCTOR@FloatingProgressBar@@QEAAPEAV1@XZ,,0x6EA760,BINDIFF_EXACT,0x6EAF00,2258,1952
2144,FloatingProgressBar,?_DESTRUCTOR@FloatingProgressBar@@QEAAXXZ,,0x6E3300,VTABLE,0x3D2C1,5,-6971455
2145,FloatingProgressBar,?setProgress@FloatingProgressBar@@QEAAXM@Z,FloatingProgressBar::setProgress(float);,0x6E31E0,BINDIFF_EXACT,0x6E3530,106,848
2146,FloatingProgressBar,?setCaption@FloatingProgressBar@@QEAAXAEBV?$basic_string@DU?$char_traits@D@std@@V?$allocator@D@2@@std@@@Z,"FloatingProgressBar::setCaption(const class std::basic_string<char,std::char_traits<char>,std::allocator<char> > &);",0x6E4550,BINDIFF_EXACT,0x6E4910,2631,960
2147,FloatingProgressBar,?_NV_update@FloatingProgressBar@@QEAAXXZ,,0x6E8020,VTABLE,0x53602,5,-6900254
2148,FloatingProgressBar_ProgressBarWidget,?_CONSTRUCTOR@ProgressBarWidget@FloatingProgressBar@@QEAAPEAV12@XZ,,0x6E7DE0,BINDIFF_EXACT,0x6E8580,127,1952
2149,FloatingProgressBar_ProgressBarWidget,?_DESTRUCTOR@ProgressBarWidget@FloatingProgressBar@@QEAAXXZ,,0x6E38C0,VTABLE,0x40A0C,5,-6958772
2150,FloatingProgressBar_ProgressBarWidget,?setVisible@ProgressBarWidget@FloatingProgressBar@@QEAAX_N@Z,FloatingProgressBar::ProgressBarWidget::setVisible(bool);,0x6E25F0,EXACT,0x6E25F0,78,0
2151,FloatingProgressBar_ProgressBarWidget,?setProgress@ProgressBarWidget@FloatingProgressBar@@QEAAXH@Z,FloatingProgressBar::ProgressBarWidget::setProgress(int);,0x6E2610,INSIDE,0x6E25F0,78,32
2152,FloatingProgressBar_ProgressBarWidget,?setPosition@ProgressBarWidget@FloatingProgressBar@@QEAAXHH@Z,"FloatingProgressBar::ProgressBarWidget::setPosition(int, int);",0x6E2630,INSIDE,0x6E25F0,78,64
2153,FloatingProgressBar_ProgressBarWidget,?setCaption@ProgressBarWidget@FloatingProgressBar@@QEAAXAEBV?$basic_string@DU?$char_traits@D@std@@V?$allocator@D@2@@std@@@Z,"FloatingProgressBar::ProgressBarWidget::setCaption(const class std::basic_string<char,std::char_traits<char>,std::allocator<char> > &);",0x6E2660,BINDIFF_EXACT,0x6E29B0,17,848
2154,FlockingTools,?_CONSTRUCTOR@FlockingTools@@QEAAPEAV1@XZ,,0x6639A0,ORDERED,0x6646C0,48,3360
2155,FlockingTools,?create@FlockingTools@@QEAAXPEAVCharacter@@PEAVCombatMovementController@@@Z,"FlockingTools::create(class Character *, class CombatMovementController *);",0x6639F0,ORDERED,0x664750,11,3424
2156,FlockingTools,?getDistanceToClosestCharacter@FlockingTools@@QEBAM_N0AEBVhand@@@Z,"FlockingTools::getDistanceToClosestCharacter(bool, bool, const class hand &);",0x2E95E0,BINDIFF_EXACT,0x2E9620,226,64
2157,FlockingTools,?getOutOfTheWay@FlockingTools@@QEAAXAEBVhand@@@Z,FlockingTools::getOutOfTheWay(const class hand &);,0x663A00,ORDERED,0x664760,38,3424
2158,FlockingTools,?setCurrentPosition@FlockingTools@@QEAAXAEBVVector3@Ogre@@@Z,FlockingTools::setCurrentPosition(const class Ogre::Vector3 &);,0x663A30,ORDERED,0x6647A0,43,3440
2159,FlockingTools,?getRepulsionMagnitude@FlockingTools@@SAMAEBVVector3@Ogre@@0MM@Z,"FlockingTools::getRepulsionMagnitude(const class Ogre::Vector3 &, const class Ogre::Vector3 &, float, float);",0x2E9380,BINDIFF_EXACT,0x2E93C0,76,64
2160,FlockingTools,?getRepulsionVector@FlockingTools@@SA?AVVector3@Ogre@@AEBV23@0MM@Z,"FlockingTools::getRepulsionVector(const class Ogre::Vector3 &, const class Ogre::Vector3 &, float, float);",0x2E93E0,BINDIFF_EXACT,0x2E9420,87,64
2161,FlockingTools,?clampRepulsionVectorTo90Degrees@FlockingTools@@SAXAEAVVector3@Ogre@@AEBV23@_N@Z,"FlockingTools::clampRepulsionVectorTo90Degrees(class Ogre::Vector3 &, const class Ogre::Vector3 &, bool);",0x2E94F0,BINDIFF_EXACT,0x2E9530,256,64
2162,FlockingTools,?calculateCurrentRepulsionVector@FlockingTools@@QEAA?AVVector3@Ogre@@MV23@PEAVCharacter@@_N22@Z,"FlockingTools::calculateCurrentRepulsionVector(float, class Ogre::Vector3, class Character *, bool, bool, bool);",0x2E9700,BINDIFF_EXACT,0x2E9740,271,64
2163,FlockingTools,?getSensoryData@FlockingTools@@QEBAPEAVSensoryData@@XZ,FlockingTools::getSensoryData();,0x2E9360,INSIDE,0x2E9340,76,32
2164,FogEditor,?_CONSTRUCTOR@FogEditor@@QEAAPEAV1@XZ,,0x10FA50,BINDIFF_EXACT,0x10FA90,2599,64
2165,FogEditor,?show@FogEditor@@QEAAXXZ,FogEditor::show();,0x10A300,BINDIFF_GOOD,0x10A340,426,64
2166,FogEditor,?close@FogEditor@@QEAAXXZ,FogEditor::close();,0x10E350,BINDIFF_GOOD,0x10E390,2733,64
2167,FogEditor,?isActive@FogEditor@@QEBA_NXZ,FogEditor::isActive();,0x109380,BINDIFF_EXACT,0x1093C0,39,64
2168,FogEditor,?update@FogEditor@@QEAA_NXZ,FogEditor::update();,0x10C590,BINDIFF_EXACT,0x10C5D0,314,64
2169,FogEditor,?save@FogEditor@@QEAAXAEBV?$basic_string@DU?$char_traits@D@std@@V?$allocator@D@2@@std@@@Z,"FogEditor::save(const class std::basic_string<char,std::char_traits<char>,std::allocator<char> > &);",0x10C720,BINDIFF_EXACT,0x10C760,393,64
2170,FogEditor,?closeWindow@FogEditor@@QEAAXPEAVWindow@MyGUI@@AEBV?$basic_string@DU?$char_traits@D@std@@V?$allocator@D@2@@std@@@Z,"FogEditor::closeWindow(class MyGUI::Window *, const class std::basic_string<char,std::char_traits<char>,std::allocator<char> > &);",0x10E390,EXACT,0x10E390,50,0
2171,FogEditor,?addFog@FogEditor@@QEAAXPEAVWidget@MyGUI@@@Z,FogEditor::addFog(class MyGUI::Widget *);,0x10EB50,BINDIFF_GOOD,0x10EB90,829,64
2172,FogEditor,?removeFog@FogEditor@@QEAAXPEAVWidget@MyGUI@@@Z,FogEditor::removeFog(class MyGUI::Widget *);,0x10E3D0,EXACT,0x10E3D0,50,0
2173,FogEditor,?selectFog@FogEditor@@QEAAXPEAVListBox@MyGUI@@_K@Z,"FogEditor::selectFog(class MyGUI::ListBox *, unsigned __int64);",0x10D890,BINDIFF_GOOD,0x10D8D0,312,64
2174,FogEditor,?updateFogName@FogEditor@@QEAAXPEAVDataPanelLine@@@Z,FogEditor::updateFogName(class DataPanelLine *);,0x10A150,INSIDE,0x10A050,303,256
2175,FogEditor,?updateFogValues@FogEditor@@QEAAXPEAVDataPanelLine@@@Z,FogEditor::updateFogValues(class DataPanelLine *);,0x10C450,BINDIFF_EXACT,0x10C490,3539,64
2176,FogEditor,?selectNextEdge@FogEditor@@QEAAXPEAVDataPanelLine@@@Z,FogEditor::selectNextEdge(class DataPanelLine *);,0x10A720,BINDIFF_EXACT,0x10A760,1047,64
2177,FogEditor,?_DESTRUCTOR@FogEditor@@QEAAXXZ,,0x1203F0,VTABLE,0x9C14,5,-1140700
2178,FoliageSystem,?_CONSTRUCTOR@FoliageSystem@@QEAAPEAV1@PEAVZoneMap@@_N11@Z,,0x6D3AE0,BINDIFF_EXACT,0x6D3E30,1768,848
2179,FoliageSystem,?_DESTRUCTOR@FoliageSystem@@QEAAXXZ,,0x6CC6B0,BINDIFF_EXACT,0x6CCA00,679,848
2180,FoliageSystem,?update@FoliageSystem@@QEAAXXZ,FoliageSystem::update();,0x6CC120,BINDIFF_EXACT,0x6CC470,494,848
2181,FoliageSystem,?getCollisionHash@FoliageSystem@@QEBAIXZ,FoliageSystem::getCollisionHash();,0x3B2E10,INSIDE,0x3B2DB0,112,96
2182,FoliageSystem,?getNavmeshCarvers@FoliageSystem@@QEBAHAEAV?$lektor@VVector4@Ogre@@@@@Z,FoliageSystem::getNavmeshCarvers(class lektor<Ogre::Vector4> &);,0x6CD4A0,BINDIFF_EXACT,0x6CD7F0,1221,848
2183,FoliageSystem,?clearStaticData@FoliageSystem@@SAXXZ,FoliageSystem::clearStaticData();,0x6CCBA0,BINDIFF_EXACT,0x6CCEF0,1255,848
2184,FoliageSystem,?setupGrass@FoliageSystem@@QEAAXPEAVGameData@@PEAVPagedGeometry@Forests@@PEAVGrassLoader@4@H@Z,"FoliageSystem::setupGrass(class GameData *, class Forests::PagedGeometry *, class Forests::GrassLoader *, int);",0x6CFFF0,BINDIFF_EXACT,0x6D0340,2400,848
2185,FoliageSystem,?setupFoliage@FoliageSystem@@QEAAXPEAVGameData@@PEAVPagedGeometry@Forests@@PEAVTreeLoader3D@4@H@Z,"FoliageSystem::setupFoliage(class GameData *, class Forests::PagedGeometry *, class Forests::TreeLoader3D *, int);",0x6D33F0,BINDIFF_EXACT,0x6D3740,4902,848
2186,FoliageSystem,?loadEnts@FoliageSystem@@QEAAXPEAVGameData@@AEAV?$lektor@PEAVEntData@FoliageSystem@@@@_N@Z,"FoliageSystem::loadEnts(class GameData *, class lektor<FoliageSystem::EntData *> &, bool);",0x6CF680,BINDIFF_EXACT,0x6CF9D0,901,848
2187,FoliageSystem,?spawn@FoliageSystem@@QEAA_NPEAVEntData@1@AEAVVector3@Ogre@@PEAVTreeLoader3D@Forests@@@Z,"FoliageSystem::spawn(class FoliageSystem::EntData *, class Ogre::Vector3 &, class Forests::TreeLoader3D *);",0x6D20C0,BINDIFF_EXACT,0x6D2410,951,848
